Date,Time,Open,High,Low,Close,Volume
2019.04.28,0:00,5101.8,5786.5,5056,5679,107317
2019.05.05,0:00,5765.3,6415.3,5549.2,6252.8,348188
2019.05.12,0:00,7087.8,8364.3,6536.6,7090.7,920265
2019.05.19,0:00,8232.2,8286,7445,8079.8,558557
2019.05.26,0:00,8527.7,9064.5,7949,8502.2,414359
2019.06.02,0:00,8663.5,8749.7,7409.5,7951.3,430803
2019.06.09,0:00,7701.2,8461.5,7490,8455.2,304375
2019.06.16,0:00,8948.2,9960.7,8913,9872.2,415199
2019.06.23,0:00,10795.5,13847.4,10219.2,12176.2,1019679
2019.06.30,0:00,11310,12043,9616.3,10974.3,684815
2019.07.07,0:00,11519.5,13173.7,10941,11923.54,559632
2019.07.14,0:00,10553.6,11063.8,9018,10488.5,651403
2019.07.21,0:00,10537.5,10672.2,9515.2,9837.5,389513
2019.07.28,0:00,9400.2,10660,9085.5,10370,333518
2019.08.04,0:00,10919,12312.2,10793.2,11841.5,582490
2019.08.11,0:00,11347,11573.6,9488.5,10399.2,500176
2019.08.18,0:00,10357.5,10941.7,9735.8,10322.2,432639
2019.08.25,0:00,10028.5,10615.7,9255.7,9619.1,370756
2019.09.01,0:00,9624.5,10935.5,9621.4,10312.7,376806
2019.09.08,0:00,10345.7,10505,9843.5,10239.7,302926
2019.09.15,0:00,10281.8,10365.7,9587.2,10119.7,276787
2019.09.22,0:00,9997,10066.5,7707.2,8047,637147
2019.09.29,0:00,7986.1,8514.3,7719,8169.7,385148
2019.10.06,0:00,7887,8770.7,7748.1,8326.2,373823
2019.10.13,0:00,8200.2,8417.2,7826,7939.5,274774
2019.10.20,0:00,8214,8712.5,7299.1,8664,370545
2019.10.27,0:00,9683,9916.5,8942.5,9202,606722
2019.11.03,0:00,9163.5,9543.5,8650,8861,429050
2019.11.10,0:00,9054.5,9097.5,8319.5,8454.5,314409
2019.11.17,0:00,8546,8550,6766.8,7346.5,319438
2019.11.24,0:00,7026.5,7885.7,6513.5,7774.9,599322
2019.12.01,0:00,7439.3,7822.36,7134.8,7512.5,553404
2019.12.08,0:00,7586,7699.9,7132.7,7274.3,224987
